513,Don Sebastiani & Sons Cabernet Sauvignon Napa Valley Smoking Loon,USA,"California (-122.387185, 38.406418)",Don Sebastiani & Sons,Cabernet Sauvignon,6.97,2005,Red Wine,3,3.369565217,85
514,Cooper Mountain Vineyards Pinot Gris Willamette Valley Reserve,USA,"Oregon (-121.746595, 44.687298)",Cooper Mountain Vineyards,Pinot Grigio,8.99,2008,White Wine,4,4.75,89
515,Ravenswood Zinfandel Sonoma B,USA,"California (-122.387185, 38.406418)",Ravenswood Winery,Zinfandel,7.99,2008,Red Wine,3,3.333333333,92.33333333
516,Rancho Zabaco Zinfandel California Dancing Bull,USA,"California (-122.387185, 38.406418)",Rancho Zabaco Winery,Zinfandel,8.41,2006,Red Wine,3,3.4,84
517,Bubo Zinfandel Old Vine,USA,"California (-122.387185, 38.406418)",Bubo,Zinfandel,6.79,2009,Red Wine,2.5,2.75,83
518,Sebastiani Sonoma County Zinfandel,USA,"California (-122.387185, 38.406418)",Don Sebastiani & Sons,Zinfandel,7.99,2007,Red Wine,3,3,86
519,Bogle Essential Red,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Cabernet Sauvignon,8.99,2011,Red Wine,3,3.46,83
520,Columbia Crest Merlot Columbia Valley Two Vines,USA,"Oregon (-121.746595, 44.687298)",Columbia Crest,Merlot,7.99,2007,Red Wine,3.5,3.692307692,89.5
521,Beringer Merlot-California 15/Cs Usa,USA,"California (-122.387185, 38.406418)",Beringer Vineyards,Merlot,6.97,2007,Red Wine,3,3,90
522,Beringer Vineyards Merlot Napa Valley,USA,"California (-122.387185, 38.406418)",Beringer Vineyards,Merlot,7.99,2011,Red Wine,3,3.6,92.5
523,Hogue Cellars Fumé Blanc Columbia Valley,USA,"Oregon (-121.746595, 44.687298)",Hogue Cellars,Sauvignon Blanc,7.98,2005,White Wine,3,3.2,87
524,Jean Jean Chardonnay Vin de Pays d'Oc Region House,USA,"Texas (-98.670593, 31.871728)",Stonehouse Vineyard,Chardonnay,8,2004,White Wine,3.5,4,86
525,Bogle Chardonnay California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Chardonnay,7.99,2011,White Wine,3,4,85
526,Barefoot Pinot Noir,USA,"California (-122.387185, 38.406418)",Barefoot Cellars,Pinot Noir,5.99,2009,Red Wine,2.5,2.772727273,83
527,Mirassou Vineyards Pinot Noir California,USA,"California (-122.387185, 38.406418)",Mirassou Vineyards,Pinot Noir,7.97,2011,Red Wine,3,3.34375,80
528,Echelon Pinot Noir Central Coast,USA,"California (-122.387185, 38.406418)",Echelon Vineyards,Pinot Noir,7.99,2007,Red Wine,3,3.875,86
529,Valley of the Moon Pinot Noir,USA,"California (-122.387185, 38.406418)",Valley of the Moon Winery,Pinot Noir,9.99,2009,Red Wine,3.5,3.75,89
530,Bogle Vineyards Pinot Noir Russian River Valley,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Pinot Noir,9.99,2003,Red Wine,3.5,3.625,81
531,Leese-Fitch Pinot Noir,USA,"California (-122.387185, 38.406418)",The Other Guys,Pinot Noir,10.99,2009,Red Wine,3.5,3.875,90
532,Toulouse Vineyards Pinot Noir Anderson Valley Rosé of Pinot Noir,USA,"California (-122.387185, 38.406418)",Toulouse Vineyards,Pinot Noir,11.16,2007,Rosé Wine,3.5,3.75,91
533,Robert Mondavi Moscato d'Oro,USA,"Texas (-98.670593, 31.871728)",Robert Mondavi Winery,Muscat Blanc,10.63,2011,Dessert/Fortified,4,3.561403509,91
534,Eos Tears of Dew Late Harvest Moscato,USA,"California (-122.387185, 38.406418)",EOS Estate Winery,Muscat Blanc,26.39,2006,Dessert/Fortified,4,4,95
535,Beringer Vineyards Cabernet Sauvignon Howell Mountain Steinhauer Ranch,USA,"California (-122.387185, 38.406418)",Beringer Vineyards,Cabernet Sauvignon,8.99,2009,Red Wine,3.5,3.25,93
536,Chateau Ste. Michelle Dry Riesling,USA,"Oregon (-121.746595, 44.687298)",Chateau Ste. Michelle,Riesling,7.99,2011,White Wine,3.5,3.75,84
537,Columbia Crest Syrah Columbia Valley Grand Estates,USA,"Oregon (-121.746595, 44.687298)",Columbia Crest,Syrah,8.37,2008,Red Wine,3,3.333333333,87.5
538,Columbia Crest Cabernet Sauvignon Columbia Valley Grand Estates,USA,"Oregon (-121.746595, 44.687298)",Columbia Crest,Cabernet Sauvignon,9.99,2001,Red Wine,3.5,2.9,89.66666667
539,Willamette Valley Vineyards Riesling Oregon Willamette Valley Klaffke Forrest,USA,"Oregon (-121.746595, 44.687298)",Willamette Valley Vineyards,Riesling,9.99,2009,White Wine,3.5,3.5,88
540,Pacific Rim Riesling,USA,"Oregon (-121.746595, 44.687298)",Pacific Rim,Riesling,9.99,2011,White Wine,3,3.25,88
541,Pacific Rim Riesling,USA,"Oregon (-121.746595, 44.687298)",Pacific Rim,Riesling,10.99,2010,White Wine,3.5,3.666666667,90
542,Matanzas Creek Pinot Noir Sonoma County Quail Hill Ranch,USA,"California (-122.387185, 38.406418)",Matanzas Creek Winery,Pinot Noir,9,1980,Red Wine,3,2,82
543,Sonoma Vineyards Cabernet Sauvignon Alexander Valley Alexander's Crown Vineyard,USA,"California (-122.387185, 38.406418)",Sonoma Vineyards,Cabernet Sauvignon,95,1975,Red Wine,2,2.3,82
544,David Bruce Cabernet Sauvignon Santa Clara Valley,USA,"California (-122.387185, 38.406418)",David Bruce Winery,Cabernet Sauvignon,34.99,1999,Red Wine,3,3.25,86
545,Carignan,USA,"California (-122.387185, 38.406418)",Chateau Carignan,Carignane,17.99,2003,Red Wine,3.5,4.375,88
546,Pine Ridge Chenin Blanc-Viognier California,USA,"California (-122.387185, 38.406418)",Pine Ridge Vineyard,Chenin Blanc,59.99,1999,Red Wine,3.5,3.375,93.66666667
547,Blackstone Winery Merlot Sonoma County,USA,"California (-122.387185, 38.406418)",Blackstone,Merlot,9.39,2007,Red Wine,3,3.4,89
548,Deloach Vineyards Nova Vineyard Zinfandel,USA,"California (-122.387185, 38.406418)",DeLoach Vineyards,Zinfandel,32,2007,Red Wine,3.5,3.083333333,92
549,Renwood Grandpere Zin,USA,"California (-122.387185, 38.406418)",Renwood Winery,Zinfandel,10.99,2005,Red Wine,3.5,3.277777778,90
550,Gnarly Head Zinfandel Lodi Old Vine,USA,"California (-122.387185, 38.406418)",Gnarly Head Cellars,Zinfandel,9.99,2009,Red Wine,3,3.477272727,87
551,Bogle Vineyards Zinfandel California Old Vine,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Zinfandel,10.99,2001,Red Wine,3.5,3.25,86
552,Bogle Vineyards Essential Red,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Zinfandel,11.68,2010,Red Wine,3.5,2.625,80
553,Bogle Vineyards Zinfandel California Old Vine,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Zinfandel,11.99,2009,Red Wine,3.5,3.166666667,86
554,Bridlewood Estate Winery Blend 175 Central Coast Wines Domestic Other Reds,USA,"California (-122.387185, 38.406418)",Bridlewood Estate Winery,Cabernet Sauvignon,13.99,2011,Red Wine,4,3.5,83
555,Trentadue Winery Red Blend Sonoma County Old Patch Red,USA,"California (-122.387185, 38.406418)",Trentadue Winery,Zinfandel,12.99,2004,Red Wine,3.5,3.75,89
556,Plungerhead Lodi Old Vine Zinfandel,USA,"California (-122.387185, 38.406418)",Plungerhead,Zinfandel,12.99,2011,Red Wine,3.5,4,85
557,Francis Ford Coppola Zinfandel California Diamond Collection Red Label,USA,"California (-122.387185, 38.406418)",Fancis Ford Coppola Winery,Zinfandel,13.99,2004,Red Wine,3.5,3.777777778,93
558,Cline Cellars California Series Zinfandel,USA,"California (-122.387185, 38.406418)",Cline Cellars,Zinfandel,12.49,2010,Red Wine,3,2.75,86.5
559,Frei Brothers Dry Creek Reserve Zinfandel,USA,"California (-122.387185, 38.406418)",Frei Brothers Reserve,Zinfandel,14.99,2008,Red Wine,3.5,3.9375,89.5
560,Toad Hollow Zinfandel Paso Robles Cacophony,USA,"California (-122.387185, 38.406418)",Toad Hollow Vineyards,Zinfandel,11.99,2007,Red Wine,3,2.875,87
561,Ravenswood Lodi Zinfandel,USA,"California (-122.387185, 38.406418)",Ravenswood Winery,Zinfandel,13.99,2007,Red Wine,3.5,3.375,88
562,Rodney Strong Zinfandel Sonoma County Knotty Vines,USA,"California (-122.387185, 38.406418)",Rodney Strong Vineyards,Zinfandel,16.09,2007,Red Wine,3.5,3.6,88
563,Rhiannon,USA,"California (-122.387185, 38.406418)",Rhiannon,Syrah,12.99,2010,Red Wine,3,3.166666667,87
564,Francis Ford Coppola Zinfandel California Diamond Collection Red Label,USA,"California (-122.387185, 38.406418)",Fancis Ford Coppola Winery,Zinfandel,14.99,2003,Red Wine,3.5,1.75,84
565,Estancia Zinfandel United States California,USA,"California (-122.387185, 38.406418)",Estancia,Zinfandel,13.49,2009,Red Wine,3,3.166666667,87
566,Sobon Estate Zinfandel Amador County,USA,"California (-122.387185, 38.406418)",Sobon Estate,Zinfandel,14.99,2006,Red Wine,3.5,3,88
567,Michael and David 7 Deadly Zins,USA,"California (-122.387185, 38.406418)",Michael~David Winery,Zinfandel,16.99,2009,Red Wine,4,3.583333333,90
568,Quivira Zinfandel Dry Creek Valley,USA,"California (-122.387185, 38.406418)",Quivira Vineyards & Winery,Zinfandel,16.99,2004,Red Wine,4,3.9,88
569,Valley of the Moon Zinfandel,USA,"California (-122.387185, 38.406418)",Valley of the Moon Winery,Zinfandel,16.29,2008,Red Wine,3.5,4.166666667,88
570,Bonny Doon Vineyard Zinfandel California Cardinal Zin,USA,"California (-122.387185, 38.406418)",Bonny Doon Vineyard,Zinfandel,12.99,2006,Red Wine,3,2.875,86
571,Trentadue Winery Old Patch Red Sonoma County,USA,"California (-122.387185, 38.406418)",Trentadue Winery,Zinfandel,15.99,2010,Red Wine,3.5,4,86
572,Brazin Zinfandel Lodi,USA,"California (-122.387185, 38.406418)",Delicato Family Vineyards,Zinfandel,15.99,2011,Red Wine,3.5,3.4,85
573,Cline Cellars Red Blend California Oakley Five Reds,USA,"California (-122.387185, 38.406418)",Cline Cellars,Zinfandel,13.99,2009,Red Wine,3,3.375,88
574,St Francis Pagiti Zinfandel,USA,"California (-122.387185, 38.406418)",St Francis Wine Company Ltd,Zinfandel,16.99,2007,Red Wine,3.5,3.4375,90
575,Ravenswood Zinfandel Sonoma,USA,"California (-122.387185, 38.406418)",Ravenswood Winery,Zinfandel,15.99,2007,Red Wine,3.5,3.041666667,93
576,Bonterra Zinfandel Organic Grapes,USA,"California (-122.387185, 38.406418)",Bonterra Vineyards,Zinfandel,13.99,2008,Red Wine,3,3,92
577,Valley of the Moon Zinfandel,USA,"California (-122.387185, 38.406418)",Valley of the Moon Winery,Zinfandel,14.99,2007,Red Wine,3,3.125,91
578,Four Vines Zinfandel the Biker Paso Robles,USA,"California (-122.387185, 38.406418)",Four Vines Winery,Zinfandel,19.49,2010,Red Wine,4,4.25,90
579,Rosenblum Cellars Zinfandel Redwood Valley Annette's Reserve Rhodes Vineyard,USA,"California (-122.387185, 38.406418)",Rosenblum Cellars,Zinfandel,19.99,2003,Red Wine,4,4.75,91
580,Ravenswood Sonoma Zinfandel,USA,"California (-122.387185, 38.406418)",Ravenswood Winery,Zinfandel,16.99,1999,Red Wine,3.5,3.833333333,90.75
581,Dry Creek Vineyard Zinfandel Sonoma County Heritage,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Zinfandel,14.99,2010,Red Wine,3,3.2,91
582,Napa Cellars Zinfandel Napa Valley,USA,"California (-122.387185, 38.406418)",Napa Cellars,Zinfandel,22,2008,Red Wine,4,4.25,90
583,Klinker Brick Zin 375,USA,"California (-122.387185, 38.406418)",Klinker Brick Winery,Zinfandel,19.99,2009,Red Wine,4,4,91
584,Rodney Strong Zinfandel Sonoma County Knotty Vines,USA,"California (-122.387185, 38.406418)",Rodney Strong Vineyards,Malbec,18.95,2006,Red Wine,3.5,3.9,90
585,Paul Dolan Vineyards Zinfandel California Mendocino/Amador,USA,"California (-122.387185, 38.406418)",Paul Dolan Vineyards,Zinfandel,18.8,2007,Red Wine,3.5,4.25,91
586,Paraduxx Napa Valley,USA,"California (-122.387185, 38.406418)",Paraduxx,Zinfandel,19.99,2001,Red Wine,4,3.3,90
587,Renwood Grandpere Zinfandel Sierra Foothills. California,USA,"California (-122.387185, 38.406418)",Renwood Winery,Zinfandel,18.99,2004,Red Wine,3.5,3.428571429,90
588,St. Francis Zinfandel Sonoma County California Selection Old Vines,USA,"California (-122.387185, 38.406418)",St Francis Wine Company Ltd,Zinfandel,18,2001,Red Wine,3.5,1.5,86
589,Quivira Zinfandel Dry Creek Valley,USA,"California (-122.387185, 38.406418)",Quivira Vineyards & Winery,Zinfandel,18.99,2009,Red Wine,3.5,2.916666667,91
590,Four Vines Zinfandel Paso Robles Biker,USA,"California (-122.387185, 38.406418)",Four Vines Winery,Zinfandel,17.99,2009,Red Wine,3.5,3.7,88.5
592,Dashe Zinfandel Dry Creek,USA,"California (-122.387185, 38.406418)",Dashe Cellars,Zinfandel,19.99,2011,Red Wine,3.5,3.5,90
593,Hendry Zinfandel Napa Valley Block 7,USA,"California (-122.387185, 38.406418)",Hendry,Zinfandel,18.09,2004,Red Wine,3.5,3.5,88
594,Joel Gott Zinfandel Amador County Dillian Ranch,USA,"California (-122.387185, 38.406418)",Joel Gott Wines,Zinfandel,18.99,2008,Red Wine,3.5,3.65,89.5
595,Waterbrook Red Blend Columbia Valley Mélange Noir,USA,"Washington (-121.460951, 47.963348)",Waterbrook Winery,Merlot,13.99,2008,White Wine,2.5,2.5,88
596,Alexander Valley Vyds Zinfandel Redemption Zin Dry Cr,USA,"California (-122.387185, 38.406418)",Alexander Valley Vineyards,Zinfandel,21.99,2006,Red Wine,4,4,91
597,Beaulieu Vineyard Merlot,USA,"California (-122.387185, 38.406418)",Beaulieu Vineyard,Merlot,6.99,2004,Red Wine,2.5,2.571428571,90
598,Bogle Vineyards Merlot California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Merlot,10,2009,Red Wine,4,3.3,85
599,Kenwood Merlot Cuvee R 005210 Kenwood Red,USA,"California (-122.387185, 38.406418)",Kenwood Vineyards,Merlot,8.99,2007,Red Wine,3.5,3.0625,91
600,Smoking Loon Merlot,USA,"California (-122.387185, 38.406418)",Smoking Loon,Merlot,9.99,2000,Red Wine,3.5,4,86
601,Beringer Napa Valley Merlot,USA,"California (-122.387185, 38.406418)",Beringer Vineyards,Merlot,9.99,2009,Red Wine,3.5,2.722222222,88
602,Bogle Vineyards Merlot California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Merlot,9.97,2003,Red Wine,3.5,3.5,84
603,Cupcake Vineyards Merlot San Luis Obispo County,USA,"California (-122.387185, 38.406418)",Cupcake Vineyards,Merlot,9.99,2006,Red Wine,3,2.891304348,87
604,Columbia Crest Merlot Horse Heaven Hills H3,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Merlot,12.99,2006,Red Wine,4,3.9375,90
605,Sagelands Merlot Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Sagelands Vineyard,Merlot,11.36,2006,Red Wine,3.5,3.3,90
606,Powers Red Bordeaux Blend Columbia Valley Cabernet-Merlot,USA,"Washington (-121.460951, 47.963348)",Powers,Cabernet Sauvignon,11.99,2004,Red Wine,3.5,3.666666667,87
607,Turning Leaf Vineyards Merlot Napa Sonoma Reserve,USA,"California (-122.387185, 38.406418)",Turning Leaf Vineyards,Merlot,9.99,2003,Red Wine,3,2,77
608,Columbia Crest Horse Heaven Hills Cabernet Sauvignon,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Cabernet Sauvignon,12.99,2011,Red Wine,3.5,3.277777778,90
609,Columbia Crest Red Bordeaux Blend Columbia Valley Cabernet-Merlot,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Cabernet Sauvignon,12.66,2008,Red Wine,3.5,3.625,90
610,Concannon Vineyard Merlot Central Coast Selected Vineyards,USA,"California (-122.387185, 38.406418)",Concannon Vineyard,Merlot,10.99,2007,Red Wine,3,3.5,82
611,Kenwood Merlot,USA,"California (-122.387185, 38.406418)",Kenwood Vineyards,Merlot,11.99,2006,Red Wine,3.5,3.277777778,87
612,Chateau Ste. Michelle Merlot Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Merlot,13.99,2007,Red Wine,3.5,3,92
613,Sutter Home Winery Merlot Fre Non Alcoholic,USA,"California (-122.387185, 38.406418)",Sutter Home Winery,Merlot,13.99,2008,Red Wine,3.5,3.52970297,92
614,Woodbridge Merlot,USA,"California (-122.387185, 38.406418)",Woodbridge by Robert Mondavi,Merlot,9.99,2000,Red Wine,2.5,2.5,85
615,Pepperwood Grove Merlot California,USA,"California (-122.387185, 38.406418)",Pepperwood Springs Vineyards,Merlot,10.99,2007,Red Wine,3,3.192307692,86
616,Sagelands Merlot Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Sagelands Vineyard,Merlot,13.99,2005,Red Wine,3.5,3.75,90
617,Chateau Ste. Michelle Merlot Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Merlot,13.99,2010,Red Wine,3.5,2.5,88
618,The Crusher Wilson Vineyard Merlot,USA,"Texas (-98.670593, 31.871728)",Don Sebastiani & Sons,Merlot,11.67,2008,Red Wine,3,3,84
619,Souverain Merlot Alexander Valley,USA,"California (-122.387185, 38.406418)",Chateau Souverain,Merlot,14.98,2006,Red Wine,3.5,3.833333333,88
620,Murphy-Goode Merlot Alexander Valley,USA,"California (-122.387185, 38.406418)",Murphy-Goode Winery,Merlot,14,2007,Red Wine,3,3.166666667,88
621,Barnard Griffin Merlot Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Barnard Griffin Winery,Merlot,17,2004,Red Wine,4,3.666666667,90
622,Columbia Crest Merlot Grand,USA,"Oregon (-121.746595, 44.687298)",Columbia Crest,Merlot,14.61,2006,Red Wine,3.5,3.45,88.5
623,Kenwood Merlot,USA,"California (-122.387185, 38.406418)",Kenwood Vineyards,Merlot,12.99,2009,Red Wine,3,2,86.5
624,Chateau Ste. Michelle Merlot Columbia Valley,USA,"Oregon (-121.746595, 44.687298)",Chateau Ste. Michelle,Merlot,15.99,2003,Red Wine,3.5,3.25,88.5
625,Markham Merlot Napa Valley,USA,"California (-122.387185, 38.406418)",Markham Vineyards,Merlot,18.97,2010,Red Wine,4,4.25,91
626,Bonterra Vineyards Merlot Organic,USA,"California (-122.387185, 38.406418)",Bonterra Vineyards,Merlot,14.99,2005,Red Wine,3,3.166666667,90
627,J. Wilkes Pinot Blanc Santa Maria Valley Bien Nacido Vineyard,USA,"California (-122.387185, 38.406418)",J. Wilkes Wines,Pinot Blanc,10.97,2007,White Wine,4,4,90
628,Chateau Ste. Michelle Sauvignon Blanc Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Sauvignon Blanc,9.59,2005,White Wine,3.5,3.375,86
629,Clos Pegase Sauvignon Blanc Carneros,USA,"California (-122.387185, 38.406418)",Clos Pegase,Sauvignon Blanc,9.99,2008,White Wine,3.5,3.666666667,92
630,Folie a Deux Menage Trois White Chard Chenin Blanc Muscat,USA,"California (-122.387185, 38.406418)",Folie à Deux Winery,Chenin Blanc,10.99,2004,White Wine,3.5,3.772727273,85
631,Kunde Estate Sauvignon Blanc Sonoma Valley Magnolia Lane,USA,"California (-122.387185, 38.406418)",Kunde Family Estate,Sauvignon Blanc,11.98,2008,White Wine,4,4.25,89
632,Kenwood Sauvignon Blanc Sonoma County,USA,"California (-122.387185, 38.406418)",Kenwood Vineyards,Sauvignon,11.19,2007,White Wine,3.5,2.833333333,87
633,Kendall-Jackson Sauvignon Blanc California Vintner's Reserve,USA,"California (-122.387185, 38.406418)",Kendall-Jackson,Sauvignon Blanc,11,2009,White Wine,3,3.5,88
634,Bogle Vineyards Sauvignon Blanc California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Sauvignon Blanc,10.99,2009,White Wine,3.5,3.5,86
635,St. Supéry Napa Valley Estate Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",St. Supéry Estate Vineyards & Winery,Muscat,13.98,2006,White Wine,4,4.073529412,90
636,Joel Gott Sauvignon Blanc Calif,USA,"California (-122.387185, 38.406418)",Joel Gott Wines,Sauvignon Blanc,10.99,2011,White Wine,3,2.166666667,88.5
637,Kenwood Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",Kenwood Vineyards,Sauvignon Blanc,13.39,2005,White Wine,3.5,3.285714286,87
638,Honig Sauvignon Blanc Napa Valley,USA,"California (-122.387185, 38.406418)",Honig Vineyard and Winery,Sauvignon Blanc,13.99,2006,White Wine,3.5,4.045454545,90
639,Kenwood Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",Kenwood,Sauvignon Blanc,11.99,2009,White Wine,3,2.9375,87
640,Pine Ridge Chenin/Viognier California Red,USA,"California (-122.387185, 38.406418)",Pine Ridge Vineyard,Chenin Blanc,12.99,2008,Red Wine,3.5,3.552631579,88
641,Markham Sauvignon Blanc Napa Valley,USA,"California (-122.387185, 38.406418)",Markham Vineyards,Sauvignon Blanc,13.99,2004,White Wine,3.5,2,86
642,Joel Gott Sauvignon Blanc California,USA,"California (-122.387185, 38.406418)",Joel Gott Wines,Sauvignon Blanc,12,2010,White Wine,4,3.875,89
643,Hanna Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",Hanna Winery,Sauvignon Blanc,14.99,2012,White Wine,4,4.25,88
644,Pine Ridge Chenin Blanc-Viognier Clarksburg,USA,"California (-122.387185, 38.406418)",Pine Ridge Vineyard,Chenin Blanc,13.99,2010,White Wine,3.5,3.75,90
645,Pine Ridge Chenin Viognier Domestic Premium Wine California White Miscellaneous,USA,"California (-122.387185, 38.406418)",Pine Ridge Vineyard,Chenin Blanc,13.99,2009,White Wine,3.5,3.388888889,90
646,Pine Ridge Chenin Blanc Viognier,USA,"California (-122.387185, 38.406418)",Pine Ridge Vineyard,Chenin Blanc,13.99,2007,White Wine,3.5,3.55,90
647,Snoqualmie Vineyards Sauvignon Blanc Wahluke Slope,USA,"Washington (-121.460951, 47.963348)",Snoqualmie Vineyards,Sauvignon Blanc,10.09,2007,White Wine,2.5,2.666666667,88
648,Bernardus Winery Sauvignon Blanc Arroyo Seco Griva Vineyard,USA,"California (-122.387185, 38.406418)",Bernardus Winery & Vineyard,Sauvignon Blanc,14.19,2008,White Wine,3.5,3.5,86
649,Honig Sauvignon Blanc Rutherford,USA,"California (-122.387185, 38.406418)",Honig Vineyard and Winery,Sauvignon Blanc,14.99,2008,White Wine,3.5,3.833333333,88
650,Hess Select Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",The Hess Collection Vineyards,Sauvignon Blanc,14.99,2008,White Wine,3.5,2.5,91
651,Clos du Bois Sauvignon Blanc North Coast,USA,"California (-122.387185, 38.406418)",Clos du Bois,Sauvignon Blanc,13.99,2007,White Wine,3.5,2.25,85.5
652,Dry Creek Vineyard Fumé Blanc Sonoma County,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Sauvignon Blanc,12.99,2010,White Wine,3,2.25,88
653,Robert Mondavi Winery Fumé Blanc Napa Valley,USA,"California (-122.387185, 38.406418)",Robert Mondavi,Sauvignon Blanc,13.99,2009,White Wine,3,3.25,88
655,Honig Sauvignon Blanc Rutherford,USA,"California (-122.387185, 38.406418)",Honig Vineyard and Winery,Sauvignon Blanc,15.99,2011,White Wine,3.5,4.5,88
656,Kendall-Jackson Sauvignon Blanc Mendocino County Grand Reserve,USA,"California (-122.387185, 38.406418)",Kendall-Jackson,Sauvignon Blanc,12.99,2007,White Wine,3,3.25,88
657,St Supéry Napa Valley Estate Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",St. Supery Estate Vineyards & Winery,Sauvignon Blanc,18,2004,White Wine,4,4.5,90
658,Hanna Winery Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",Hanna Winery,Sauvignon Blanc,17.99,2006,White Wine,4,3.631578947,93
659,Hall Sauvignon Blanc Napa Valley,USA,"California (-122.387185, 38.406418)",Hall Wines,Sauvignon Blanc,15.99,2008,White Wine,3.5,1.6,88
660,Frei Brothers Reserve Russian River Valley Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",Frei Brothers Reserve,Sauvignon Blanc,14.99,2006,White Wine,3.5,3,90
661,Geyser Peak Sauvignon Blanc Alexander Valley,USA,"California (-122.387185, 38.406418)",Geyser Peak Winery,Sauvignon Blanc,13.99,2008,White Wine,3,3,92
662,Hanna Winery Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",Hanna Winery,Sauvignon Blanc,17.99,2007,White Wine,4,3.571428571,92
663,Robert Mondavi Winery Fumé Blanc Napa Valley,USA,"California (-122.387185, 38.406418)",Robert Mondavi Winery,Sauvignon Blanc,14.67,2005,White Wine,3,3,92
664,Domaine Chandon Champagne Blend Carneros Blanc de Noirs Reserve,USA,"California (-122.387185, 38.406418)",Domaine Chandon,Champagne,15.99,2007,Sparkling Wine,3.5,2.9,89
665,Ferrari Carano Fume Blanc Sonoma,USA,"California (-122.387185, 38.406418)",Ferrari-Carano Vineyards and Winery,Sauvignon Blanc,16.69,2008,White Wine,3.5,3.35,88
666,Vinum Cellars Chenin Blanc,USA,"California (-122.387185, 38.406418)",Vinum Cellars,Chenin Blanc,12.99,2007,White Wine,2.5,3.166666667,84
667,Robert Mondavi Winery Fumé Blanc Napa Valley,USA,"California (-122.387185, 38.406418)",Firstland Vineyards Ltd,Sauvignon Blanc,16.99,2000,White Wine,3.5,3.25,88.66666667
668,Simi Sauvignon Blanc,USA,"California (-122.387185, 38.406418)",Simi Winery,Sauvignon Blanc,14.97,2006,White Wine,3,3.5,83
669,Bogle Vineyards Chardonnay California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Chardonnay,8.97,2002,White Wine,3.5,3.5,85
670,Columbia Crest Chardonnay Columbia Valley Two Vines,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Chardonnay,9.99,2006,White Wine,3.5,3.615384615,89.33333333
672,Ferrari Carano Reserve Chardonnay Alexander Valley,USA,"California (-122.387185, 38.406418)",Ferrari-Carano Vineyards and Winery,Chardonnay,10.79,2004,White Wine,3.5,3.5,90
673,Bogle Chardonnay California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Chardonnay,8.99,2012,White Wine,3,3,84
674,Deloach Chardonnay California,USA,"California (-122.387185, 38.406418)",DeLoach Vineyards,Chardonnay,9.79,2006,White Wine,3,3.25,87.5
675,Mirassou Vineyards Chardonnay Monterey County,USA,"California (-122.387185, 38.406418)",Mirassou Vineyards,Chardonnay,9.99,2008,White Wine,3.5,3.333333333,87
676,Beringer Private Reserve Chardonnay,USA,"California (-122.387185, 38.406418)",Beringer Vineyards,Chardonnay,11.99,2011,White Wine,4,3.916666667,90
677,Columbia Crest Grand Estates,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Chardonnay,9.99,2005,Red Wine,3,3.1,90
678,Chateau Ste. Michelle Chardonnay Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Chardonnay,10.99,2009,White Wine,3.5,1.75,88
679,Bogle Vineyards Chardonnay California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Chardonnay,9.99,2009,White Wine,3,3.1875,88
680,Wilson-Daniels Chardonnay Napa Valley,USA,"California (-122.387185, 38.406418)",Wilson Daniels,Chardonnay,14.99,2010,White Wine,3,3.25,87
681,Meridian Vineyards Chardonnay California,USA,"California (-122.387185, 38.406418)",Meridian Vineyards,Chardonnay,9.99,2005,White Wine,3,1.875,83
